X: nr=877; t='T2bbffff'; mgl=1000000.0; mstop=356.6; mlsp=276.7; id0='SR1HcY'; r0=0.79; n0=15; id1='SR1McY'; r1=0.71; n1=14; id2='SR1HcX'; r2=0.63; n2=11; id3='SR1McX'; r3=0.47; n3=10; id4='SR2HcY'; r4=0.30; n4=39; id5='SR1LcY'; r5=0.30; n5=12; id6='SR2McY'; r6=0.25; n6=38; id7='SR2HcX'; r7=0.24; n7=36; id8='SR2McX'; r8=0.23; n8=34; id9='SR1LcX'; r9=0.22; n9=9.
X: nr=878; t='T2bbffff'; mgl=1000000.0; mstop=448.4; mlsp=435.6; id0='SR1VLaY'; r0=0.45; n0=35; id1='SR1LaY'; r1=0.26; n1=40; id2='SR1VLaX'; r2=0.23; n2=1; id3='SR1LcY'; r3=0.17; n3=12; id4='SR1LbY'; r4=0.14; n4=6; id5='SR1VLbY'; r5=0.14; n5=5; id6='SR1LaX'; r6=0.12; n6=2; id7='SR1McY'; r7=0.08; n7=14; id8='SR1LcX'; r8=0.07; n8=9; id9='SR2VLaY'; r9=0.07; n9=20.
X: nr=879; t='T2bbffff'; mgl=1000000.0; mstop=757.5; mlsp=707.2; id0='SR1McY'; r0=0.08; n0=14; id1='SR1HcY'; r1=0.06; n1=15; id2='SR1LcY'; r2=0.05; n2=12; id3='SR1McX'; r3=0.03; n3=10; id4='SR2McY'; r4=0.02; n4=38; id5='SR1LcX'; r5=0.02; n5=9; id6='SR1HcX'; r6=0.02; n6=11; id7='SR2HcY'; r7=0.02; n7=39; id8='SR2LcY'; r8=0.02; n8=37; id9='SR1LaY'; r9=0.01; n9=40.
X: nr=880; t='T2bbffff'; mgl=1000000.0; mstop=731.5; mlsp=676.7; id0='SR1McY'; r0=0.09; n0=14; id1='SR1HcY'; r1=0.07; n1=15; id2='SR1LcY'; r2=0.06; n2=12; id3='SR2McY'; r3=0.04; n3=38; id4='SR1McX'; r4=0.03; n4=10; id5='SR1HcX'; r5=0.03; n5=11; id6='SR1LcX'; r6=0.02; n6=9; id7='SR2LcY'; r7=0.02; n7=37; id8='SR2HcY'; r8=0.02; n8=39; id9='SR1LaY'; r9=0.02; n9=40.
X: nr=881; t='T2bbffff'; mgl=1000000.0; mstop=681.9; mlsp=651.6; id0='SR1LcY'; r0=0.09; n0=12; id1='SR1McY'; r1=0.09; n1=14; id2='SR1HcY'; r2=0.04; n2=15; id3='SR1LaY'; r3=0.04; n3=40; id4='SR1LcX'; r4=0.04; n4=9; id5='SR1LbY'; r5=0.04; n5=6; id6='SR1VLaY'; r6=0.03; n6=35; id7='SR2McY'; r7=0.02; n7=38; id8='SR1VLbY'; r8=0.02; n8=5; id9='SR1McX'; r9=0.02; n9=10.
X: nr=882; t='T2bbffff'; mgl=1000000.0; mstop=540.3; mlsp=493.7; id0='SR1McY'; r0=0.33; n0=14; id1='SR1LcY'; r1=0.23; n1=12; id2='SR1HcY'; r2=0.22; n2=15; id3='SR1McX'; r3=0.12; n3=10; id4='SR1LcX'; r4=0.12; n4=9; id5='SR2McY'; r5=0.11; n5=38; id6='SR1HcX'; r6=0.10; n6=11; id7='SR2LcY'; r7=0.09; n7=37; id8='SR1LaY'; r8=0.08; n8=40; id9='SR2HcY'; r9=0.07; n9=39.
X: nr=883; t='T2bbffff'; mgl=1000000.0; mstop=486.5; mlsp=460.6; id0='SR1McY'; r0=0.32; n0=14; id1='SR1LcY'; r1=0.29; n1=12; id2='SR1VLaY'; r2=0.23; n2=35; id3='SR1LaY'; r3=0.18; n3=40; id4='SR1LcX'; r4=0.14; n4=9; id5='SR1LbY'; r5=0.14; n5=6; id6='SR1HcY'; r6=0.12; n6=15; id7='SR1VLaX'; r7=0.11; n7=1; id8='SR1McX'; r8=0.11; n8=10; id9='SR2McY'; r9=0.10; n9=38.
X: nr=884; t='T2bbffff'; mgl=1000000.0; mstop=434.7; mlsp=369.9; id0='SR1McY'; r0=0.60; n0=14; id1='SR1HcY'; r1=0.52; n1=15; id2='SR1HcX'; r2=0.32; n2=11; id3='SR1LcY'; r3=0.29; n3=12; id4='SR1McX'; r4=0.29; n4=10; id5='SR2McY'; r5=0.25; n5=38; id6='SR2HcY'; r6=0.21; n6=39; id7='SR1LcX'; r7=0.21; n7=9; id8='SR2LcY'; r8=0.14; n8=37; id9='SR2HcX'; r9=0.14; n9=36.
X: nr=885; t='T2bbffff'; mgl=1000000.0; mstop=783.3; mlsp=757.8; id0='SR1LcY'; r0=0.05; n0=12; id1='SR1McY'; r1=0.04; n1=14; id2='SR1VLaY'; r2=0.02; n2=35; id3='SR1LaY'; r3=0.02; n3=40; id4='SR1LcX'; r4=0.02; n4=9; id5='SR1LbY'; r5=0.02; n5=6; id6='SR1HcY'; r6=0.01; n6=15; id7='SR1VLbY'; r7=0.01; n7=5; id8='SR2LcY'; r8=0.01; n8=37; id9='SR2McY'; r9=0.01; n9=38.
X: nr=886; t='T2bbffff'; mgl=1000000.0; mstop=469.3; mlsp=402.5; id0='SR1McY'; r0=0.47; n0=14; id1='SR1HcY'; r1=0.45; n1=15; id2='SR1HcX'; r2=0.25; n2=11; id3='SR1LcY'; r3=0.22; n3=12; id4='SR1McX'; r4=0.21; n4=10; id5='SR2McY'; r5=0.20; n5=38; id6='SR2HcY'; r6=0.16; n6=39; id7='SR1LcX'; r7=0.13; n7=9; id8='SR2LcY'; r8=0.11; n8=37; id9='SR2HcX'; r9=0.10; n9=36.
X: nr=887; t='T2bbffff'; mgl=1000000.0; mstop=532.7; mlsp=517.8; id0='SR1VLaY'; r0=0.20; n0=35; id1='SR1LcY'; r1=0.13; n1=12; id2='SR1LaY'; r2=0.12; n2=40; id3='SR1VLaX'; r3=0.09; n3=1; id4='SR1McY'; r4=0.08; n4=14; id5='SR1LbY'; r5=0.07; n5=6; id6='SR1LcX'; r6=0.06; n6=9; id7='SR1VLbY'; r7=0.06; n7=5; id8='SR1LaX'; r8=0.04; n8=2; id9='SR2LaY'; r9=0.03; n9=21.
X: nr=888; t='T2bbffff'; mgl=1000000.0; mstop=654.9; mlsp=580.0; id0='SR1HcY'; r0=0.13; n0=15; id1='SR1McY'; r1=0.10; n1=14; id2='SR1HcX'; r2=0.06; n2=11; id3='SR2HcY'; r3=0.05; n3=39; id4='SR1LcY'; r4=0.04; n4=12; id5='SR2McY'; r5=0.04; n5=38; id6='SR1McX'; r6=0.04; n6=10; id7='SR1LcX'; r7=0.02; n7=9; id8='SR2HcX'; r8=0.02; n8=36; id9='SR2LcY'; r9=0.02; n9=37.
X: nr=889; t='T2bbffff'; mgl=1000000.0; mstop=460.8; mlsp=431.1; id0='SR1McY'; r0=0.40; n0=14; id1='SR1LcY'; r1=0.38; n1=12; id2='SR1LaY'; r2=0.27; n2=40; id3='SR1LcX'; r3=0.23; n3=9; id4='SR1LbY'; r4=0.22; n4=6; id5='SR1HcY'; r5=0.22; n5=15; id6='SR1VLaY'; r6=0.21; n6=35; id7='SR1LaX'; r7=0.16; n7=2; id8='SR2McY'; r8=0.16; n8=38; id9='SR1McX'; r9=0.16; n9=10.
X: nr=890; t='T2bbffff'; mgl=1000000.0; mstop=752.5; mlsp=722.8; id0='SR1LcY'; r0=0.07; n0=12; id1='SR1McY'; r1=0.05; n1=14; id2='SR1HcY'; r2=0.03; n2=15; id3='SR1LbY'; r3=0.03; n3=6; id4='SR1LaY'; r4=0.03; n4=40; id5='SR1LcX'; r5=0.03; n5=9; id6='SR1VLaY'; r6=0.02; n6=35; id7='SR2McY'; r7=0.02; n7=38; id8='SR1McX'; r8=0.02; n8=10; id9='SR2LcY'; r9=0.01; n9=37.
X: nr=891; t='T2bbffff'; mgl=1000000.0; mstop=768.2; mlsp=693.5; id0='SR1HcY'; r0=0.06; n0=15; id1='SR1McY'; r1=0.05; n1=14; id2='SR1HcX'; r2=0.02; n2=11; id3='SR1LcY'; r3=0.02; n3=12; id4='SR2HcY'; r4=0.02; n4=39; id5='SR2McY'; r5=0.02; n5=38; id6='SR1McX'; r6=0.02; n6=10; id7='SR2LcY'; r7=0.01; n7=37; id8='SR2HcX'; r8=0.01; n8=36; id9='SR1LcX'; r9=0.01; n9=9.
X: nr=892; t='T2bbffff'; mgl=1000000.0; mstop=261.6; mlsp=219.8; id0='SR1McY'; r0=1.68; n0=14; id1='SR1HcY'; r1=1.39; n1=15; id2='SR1LcY'; r2=1.20; n2=12; id3='SR1LcX'; r3=1.14; n3=9; id4='SR1McX'; r4=1.06; n4=10; id5='SR1HcX'; r5=1.04; n5=11; id6='SR1LaY'; r6=0.95; n6=40; id7='SR2LaY'; r7=0.90; n7=21; id8='SR2McY'; r8=0.90; n8=38; id9='SR1LaX'; r9=0.86; n9=2.
X: nr=893; t='T2bbffff'; mgl=1000000.0; mstop=561.7; mlsp=495.3; id0='SR1HcY'; r0=0.23; n0=15; id1='SR1McY'; r1=0.23; n1=14; id2='SR1LcY'; r2=0.13; n2=12; id3='SR1HcX'; r3=0.11; n3=11; id4='SR1McX'; r4=0.10; n4=10; id5='SR2HcY'; r5=0.09; n5=39; id6='SR2McY'; r6=0.09; n6=38; id7='SR1LcX'; r7=0.07; n7=9; id8='SR2LcY'; r8=0.06; n8=37; id9='SR2McX'; r9=0.04; n9=34.
X: nr=894; t='T2bbffff'; mgl=1000000.0; mstop=758.8; mlsp=713.1; id0='SR1McY'; r0=0.09; n0=14; id1='SR1HcY'; r1=0.05; n1=15; id2='SR1LcY'; r2=0.05; n2=12; id3='SR1McX'; r3=0.02; n3=10; id4='SR1LcX'; r4=0.02; n4=9; id5='SR2McY'; r5=0.02; n5=38; id6='SR2HcY'; r6=0.02; n6=39; id7='SR1HcX'; r7=0.02; n7=11; id8='SR2LcY'; r8=0.02; n8=37; id9='SR1LaY'; r9=0.02; n9=40.
X: nr=895; t='T2bbffff'; mgl=1000000.0; mstop=674.6; mlsp=628.7; id0='SR1McY'; r0=0.16; n0=14; id1='SR1HcY'; r1=0.10; n1=15; id2='SR1LcY'; r2=0.10; n2=12; id3='SR2McY'; r3=0.05; n3=38; id4='SR1McX'; r4=0.05; n4=10; id5='SR1LcX'; r5=0.04; n5=9; id6='SR1HcX'; r6=0.03; n6=11; id7='SR2LcY'; r7=0.03; n7=37; id8='SR2HcY'; r8=0.03; n8=39; id9='SR1LbY'; r9=0.03; n9=6.
X: nr=896; t='T2bbffff'; mgl=1000000.0; mstop=703.0; mlsp=629.5; id0='SR1HcY'; r0=0.09; n0=15; id1='SR1McY'; r1=0.09; n1=14; id2='SR1HcX'; r2=0.04; n2=11; id3='SR1LcY'; r3=0.03; n3=12; id4='SR2HcY'; r4=0.03; n4=39; id5='SR1McX'; r5=0.03; n5=10; id6='SR2McY'; r6=0.02; n6=38; id7='SR2LcY'; r7=0.02; n7=37; id8='SR1LcX'; r8=0.01; n8=9; id9='SR2McX'; r9=0.01; n9=34.
X: nr=897; t='T2bbffff'; mgl=1000000.0; mstop=316.5; mlsp=277.2; id0='SR1McY'; r0=1.16; n0=14; id1='SR1LcY'; r1=0.97; n1=12; id2='SR1HcY'; r2=0.79; n2=15; id3='SR1McX'; r3=0.73; n3=10; id4='SR1LcX'; r4=0.72; n4=9; id5='SR1LaY'; r5=0.70; n5=40; id6='SR1HcX'; r6=0.60; n6=11; id7='SR2McY'; r7=0.57; n7=38; id8='SR1LbY'; r8=0.54; n8=6; id9='SR1VLaY'; r9=0.50; n9=35.
X: nr=898; t='T2bbffff'; mgl=1000000.0; mstop=326.0; mlsp=262.4; id0='SR1McY'; r0=1.15; n0=14; id1='SR1HcY'; r1=0.97; n1=15; id2='SR1HcX'; r2=0.86; n2=11; id3='SR1McX'; r3=0.78; n3=10; id4='SR1LcY'; r4=0.64; n4=12; id5='SR2McY'; r5=0.57; n5=38; id6='SR1LcX'; r6=0.53; n6=9; id7='SR2HcY'; r7=0.43; n7=39; id8='SR2McX'; r8=0.43; n8=34; id9='SR2HcX'; r9=0.40; n9=36.
X: nr=899; t='T2bbffff'; mgl=1000000.0; mstop=398.6; mlsp=324.9; id0='SR1McY'; r0=0.64; n0=14; id1='SR1HcY'; r1=0.61; n1=15; id2='SR1HcX'; r2=0.46; n2=11; id3='SR1McX'; r3=0.37; n3=10; id4='SR2HcY'; r4=0.28; n4=39; id5='SR2McY'; r5=0.27; n5=38; id6='SR1LcY'; r6=0.26; n6=12; id7='SR2HcX'; r7=0.21; n7=36; id8='SR1LcX'; r8=0.21; n8=9; id9='SR2McX'; r9=0.17; n9=34.
X: nr=900; t='T2bbffff'; mgl=1000000.0; mstop=360.0; mlsp=300.4; id0='SR1McY'; r0=0.98; n0=14; id1='SR1HcY'; r1=0.82; n1=15; id2='SR1HcX'; r2=0.61; n2=11; id3='SR1McX'; r3=0.59; n3=10; id4='SR1LcY'; r4=0.54; n4=12; id5='SR1LcX'; r5=0.47; n5=9; id6='SR2McY'; r6=0.42; n6=38; id7='SR2HcY'; r7=0.38; n7=39; id8='SR2LcY'; r8=0.30; n8=37; id9='SR2HcX'; r9=0.28; n9=36.
X: nr=901; t='T2bbffff'; mgl=1000000.0; mstop=339.4; mlsp=292.0; id0='SR1McY'; r0=1.02; n0=14; id1='SR1LcY'; r1=0.80; n1=12; id2='SR1HcY'; r2=0.79; n2=15; id3='SR1McX'; r3=0.66; n3=10; id4='SR1LcX'; r4=0.63; n4=9; id5='SR1HcX'; r5=0.59; n5=11; id6='SR2McY'; r6=0.51; n6=38; id7='SR2LcY'; r7=0.41; n7=37; id8='SR1LaY'; r8=0.41; n8=40; id9='SR1LbY'; r9=0.37; n9=6.
X: nr=902; t='T2bbffff'; mgl=1000000.0; mstop=272.9; mlsp=203.3; id0='SR1McY'; r0=1.41; n0=14; id1='SR1HcY'; r1=1.24; n1=15; id2='SR1HcX'; r2=1.18; n2=11; id3='SR1McX'; r3=1.05; n3=10; id4='SR2McY'; r4=0.76; n4=38; id5='SR1LcY'; r5=0.74; n5=12; id6='SR1LcX'; r6=0.68; n6=9; id7='SR2HcX'; r7=0.61; n7=36; id8='SR2McX'; r8=0.57; n8=34; id9='SR2HcY'; r9=0.51; n9=39.
X: nr=903; t='T2bbffff'; mgl=1000000.0; mstop=281.8; mlsp=266.9; id0='SR1VLaY'; r0=2.34; n0=35; id1='SR1LaY'; r1=1.72; n1=40; id2='SR1VLaX'; r2=1.34; n2=1; id3='SR1LaX'; r3=0.84; n3=2; id4='SR1LbY'; r4=0.81; n4=6; id5='SR1LcY'; r5=0.68; n5=12; id6='SR1McY'; r6=0.57; n6=14; id7='SR2LaY'; r7=0.50; n7=21; id8='SR2VLaY'; r8=0.48; n8=20; id9='SR1LcX'; r9=0.45; n9=9.
X: nr=904; t='T2bbffff'; mgl=1000000.0; mstop=475.3; mlsp=412.3; id0='SR1McY'; r0=0.50; n0=14; id1='SR1HcY'; r1=0.44; n1=15; id2='SR1LcY'; r2=0.25; n2=12; id3='SR1HcX'; r3=0.23; n3=11; id4='SR1McX'; r4=0.22; n4=10; id5='SR2McY'; r5=0.21; n5=38; id6='SR2HcY'; r6=0.17; n6=39; id7='SR1LcX'; r7=0.14; n7=9; id8='SR2LcY'; r8=0.12; n8=37; id9='SR2McX'; r9=0.10; n9=34.
X: nr=905; t='T2bbffff'; mgl=1000000.0; mstop=354.9; mlsp=343.4; id0='SR1VLaY'; r0=1.31; n0=35; id1='SR1LaY'; r1=0.71; n1=40; id2='SR1VLaX'; r2=0.65; n2=1; id3='SR1LaX'; r3=0.31; n3=2; id4='SR1LbY'; r4=0.30; n4=6; id5='SR1LcY'; r5=0.26; n5=12; id6='SR1VLbY'; r6=0.23; n6=5; id7='SR2VLaY'; r7=0.18; n7=20; id8='SR2LaY'; r8=0.15; n8=21; id9='SR1LcX'; r9=0.13; n9=9.
X: nr=906; t='T2bbffff'; mgl=1000000.0; mstop=738.3; mlsp=681.9; id0='SR1HcY'; r0=0.08; n0=15; id1='SR1McY'; r1=0.08; n1=14; id2='SR1LcY'; r2=0.05; n2=12; id3='SR1McX'; r3=0.03; n3=10; id4='SR2McY'; r4=0.02; n4=38; id5='SR1HcX'; r5=0.02; n5=11; id6='SR2LcY'; r6=0.02; n6=37; id7='SR2HcY'; r7=0.02; n7=39; id8='SR1LcX'; r8=0.02; n8=9; id9='SR1LbY'; r9=0.01; n9=6.
X: nr=907; t='T2bbffff'; mgl=1000000.0; mstop=671.7; mlsp=645.9; id0='SR1LcY'; r0=0.13; n0=12; id1='SR1McY'; r1=0.09; n1=14; id2='SR1LcX'; r2=0.05; n2=9; id3='SR1LbY'; r3=0.05; n3=6; id4='SR1VLaY'; r4=0.04; n4=35; id5='SR1LaY'; r5=0.04; n5=40; id6='SR1HcY'; r6=0.03; n6=15; id7='SR1McX'; r7=0.03; n7=10; id8='SR2McY'; r8=0.03; n8=38; id9='SR1VLbY'; r9=0.03; n9=5.
X: nr=908; t='T2bbffff'; mgl=1000000.0; mstop=603.4; mlsp=552.9; id0='SR1McY'; r0=0.25; n0=14; id1='SR1HcY'; r1=0.15; n1=15; id2='SR1LcY'; r2=0.13; n2=12; id3='SR2McY'; r3=0.09; n3=38; id4='SR1McX'; r4=0.09; n4=10; id5='SR1HcX'; r5=0.07; n5=11; id6='SR1LcX'; r6=0.06; n6=9; id7='SR2HcY'; r7=0.05; n7=39; id8='SR2LcY'; r8=0.05; n8=37; id9='SR1LaY'; r9=0.05; n9=40.
X: nr=909; t='T2bbffff'; mgl=1000000.0; mstop=318.2; mlsp=300.8; id0='SR1VLaY'; r0=1.42; n0=35; id1='SR1LaY'; r1=1.28; n1=40; id2='SR1VLaX'; r2=0.83; n2=1; id3='SR1LaX'; r3=0.78; n3=2; id4='SR1LcY'; r4=0.73; n4=12; id5='SR1LbY'; r5=0.72; n5=6; id6='SR1McY'; r6=0.54; n6=14; id7='SR1LcX'; r7=0.49; n7=9; id8='SR2LaY'; r8=0.43; n8=21; id9='SR1MaY'; r9=0.42; n9=41.
X: nr=910; t='T2bbffff'; mgl=1000000.0; mstop=364.6; mlsp=334.4; id0='SR1McY'; r0=0.83; n0=14; id1='SR1LcY'; r1=0.73; n1=12; id2='SR1LaY'; r2=0.58; n2=40; id3='SR1VLaY'; r3=0.55; n3=35; id4='SR1HcY'; r4=0.50; n4=15; id5='SR1LcX'; r5=0.49; n5=9; id6='SR1McX'; r6=0.40; n6=10; id7='SR1LbY'; r7=0.39; n7=6; id8='SR2McY'; r8=0.35; n8=38; id9='SR1LaX'; r9=0.34; n9=2.
X: nr=911; t='T2bbffff'; mgl=1000000.0; mstop=603.6; mlsp=572.8; id0='SR1LcY'; r0=0.18; n0=12; id1='SR1McY'; r1=0.17; n1=14; id2='SR1LcX'; r2=0.09; n2=9; id3='SR1LaY'; r3=0.08; n3=40; id4='SR1LbY'; r4=0.08; n4=6; id5='SR1HcY'; r5=0.08; n5=15; id6='SR1McX'; r6=0.06; n6=10; id7='SR1VLaY'; r7=0.05; n7=35; id8='SR2McY'; r8=0.05; n8=38; id9='SR2LcY'; r9=0.05; n9=37.
X: nr=912; t='T2bbffff'; mgl=1000000.0; mstop=623.4; mlsp=599.7; id0='SR1LcY'; r0=0.13; n0=12; id1='SR1McY'; r1=0.10; n1=14; id2='SR1LaY'; r2=0.08; n2=40; id3='SR1LbY'; r3=0.07; n3=6; id4='SR1VLaY'; r4=0.07; n4=35; id5='SR1LcX'; r5=0.07; n5=9; id6='SR1MaY'; r6=0.03; n6=41; id7='SR1LaX'; r7=0.03; n7=2; id8='SR1VLaX'; r8=0.03; n8=1; id9='SR1VLbY'; r9=0.03; n9=5.
X: nr=913; t='T2bbffff'; mgl=1000000.0; mstop=496.1; mlsp=465.8; id0='SR1McY'; r0=0.40; n0=14; id1='SR1LcY'; r1=0.34; n1=12; id2='SR1LcX'; r2=0.17; n2=9; id3='SR1LaY'; r3=0.17; n3=40; id4='SR1HcY'; r4=0.16; n4=15; id5='SR1VLaY'; r5=0.16; n5=35; id6='SR1LbY'; r6=0.14; n6=6; id7='SR1McX'; r7=0.14; n7=10; id8='SR2LcY'; r8=0.11; n8=37; id9='SR2McY'; r9=0.10; n9=38.
X: nr=914; t='T2bbffff'; mgl=1000000.0; mstop=543.9; mlsp=519.2; id0='SR1LcY'; r0=0.28; n0=12; id1='SR1McY'; r1=0.20; n1=14; id2='SR1VLaY'; r2=0.13; n2=35; id3='SR1LcX'; r3=0.13; n3=9; id4='SR1LaY'; r4=0.13; n4=40; id5='SR1LbY'; r5=0.11; n5=6; id6='SR1HcY'; r6=0.07; n6=15; id7='SR2LcY'; r7=0.06; n7=37; id8='SR1McX'; r8=0.06; n8=10; id9='SR1VLaX'; r9=0.06; n9=1.
X: nr=915; t='T2bbffff'; mgl=1000000.0; mstop=523.8; mlsp=472.0; id0='SR1McY'; r0=0.36; n0=14; id1='SR1HcY'; r1=0.29; n1=15; id2='SR1LcY'; r2=0.23; n2=12; id3='SR1McX'; r3=0.17; n3=10; id4='SR2McY'; r4=0.16; n4=38; id5='SR1HcX'; r5=0.13; n5=11; id6='SR1LcX'; r6=0.11; n6=9; id7='SR2LcY'; r7=0.11; n7=37; id8='SR2HcY'; r8=0.10; n8=39; id9='SR1LaY'; r9=0.07; n9=40.
X: nr=916; t='T2bbffff'; mgl=1000000.0; mstop=607.1; mlsp=576.3; id0='SR1LcY'; r0=0.15; n0=12; id1='SR1McY'; r1=0.15; n1=14; id2='SR1LaY'; r2=0.08; n2=40; id3='SR1HcY'; r3=0.07; n3=15; id4='SR1LcX'; r4=0.07; n4=9; id5='SR1LbY'; r5=0.07; n5=6; id6='SR1VLaY'; r6=0.06; n6=35; id7='SR1McX'; r7=0.05; n7=10; id8='SR1VLbY'; r8=0.05; n8=5; id9='SR2LcY'; r9=0.04; n9=37.
X: nr=917; t='T2bbffff'; mgl=1000000.0; mstop=351.1; mlsp=288.8; id0='SR1McY'; r0=0.89; n0=14; id1='SR1HcY'; r1=0.82; n1=15; id2='SR1HcX'; r2=0.69; n2=11; id3='SR1McX'; r3=0.66; n3=10; id4='SR1LcY'; r4=0.57; n4=12; id5='SR1LcX'; r5=0.46; n5=9; id6='SR2McY'; r6=0.45; n6=38; id7='SR2HcY'; r7=0.39; n7=39; id8='SR2McX'; r8=0.32; n8=34; id9='SR2HcX'; r9=0.32; n9=36.
X: nr=918; t='T2bbffff'; mgl=1000000.0; mstop=332.7; mlsp=254.6; id0='SR1HcY'; r0=0.86; n0=15; id1='SR1McY'; r1=0.82; n1=14; id2='SR1HcX'; r2=0.78; n2=11; id3='SR1McX'; r3=0.58; n3=10; id4='SR1LcY'; r4=0.37; n4=12; id5='SR2McY'; r5=0.35; n5=38; id6='SR2HcY'; r6=0.35; n6=39; id7='SR2HcX'; r7=0.35; n7=36; id8='SR1LcX'; r8=0.31; n8=9; id9='SR2McX'; r9=0.27; n9=34.
X: nr=919; t='T2bbffff'; mgl=1000000.0; mstop=774.9; mlsp=732.5; id0='SR1McY'; r0=0.07; n0=14; id1='SR1LcY'; r1=0.06; n1=12; id2='SR1HcY'; r2=0.04; n2=15; id3='SR1LcX'; r3=0.02; n3=9; id4='SR1McX'; r4=0.02; n4=10; id5='SR2McY'; r5=0.02; n5=38; id6='SR2LcY'; r6=0.02; n6=37; id7='SR1LaY'; r7=0.02; n7=40; id8='SR1HcX'; r8=0.01; n8=11; id9='SR1LbY'; r9=0.01; n9=6.
X: nr=920; t='T2bbffff'; mgl=1000000.0; mstop=777.0; mlsp=725.4; id0='SR1McY'; r0=0.08; n0=14; id1='SR1HcY'; r1=0.05; n1=15; id2='SR1LcY'; r2=0.04; n2=12; id3='SR2McY'; r3=0.02; n3=38; id4='SR1McX'; r4=0.02; n4=10; id5='SR1LcX'; r5=0.02; n5=9; id6='SR1HcX'; r6=0.02; n6=11; id7='SR2LcY'; r7=0.02; n7=37; id8='SR2HcY'; r8=0.01; n8=39; id9='SR1LaY'; r9=0.01; n9=40.
X: nr=921; t='T2bbffff'; mgl=1000000.0; mstop=635.8; mlsp=601.4; id0='SR1McY'; r0=0.12; n0=14; id1='SR1LcY'; r1=0.12; n1=12; id2='SR1HcY'; r2=0.07; n2=15; id3='SR1LbY'; r3=0.06; n3=6; id4='SR1VLaY'; r4=0.05; n4=35; id5='SR1LaY'; r5=0.05; n5=40; id6='SR1LcX'; r6=0.05; n6=9; id7='SR1McX'; r7=0.04; n7=10; id8='SR2McY'; r8=0.03; n8=38; id9='SR2LcY'; r9=0.03; n9=37.
X: nr=922; t='T2bbffff'; mgl=1000000.0; mstop=271.5; mlsp=225.7; id0='SR1McY'; r0=1.52; n0=14; id1='SR1HcY'; r1=1.32; n1=15; id2='SR1LcY'; r2=1.12; n2=12; id3='SR1LcX'; r3=1.12; n3=9; id4='SR1McX'; r4=1.03; n4=10; id5='SR1HcX'; r5=1.00; n5=11; id6='SR2McY'; r6=0.84; n6=38; id7='SR1LaX'; r7=0.70; n7=2; id8='SR1LaY'; r8=0.68; n8=40; id9='SR1VLaY'; r9=0.66; n9=35.
X: nr=923; t='T2bbffff'; mgl=1000000.0; mstop=636.4; mlsp=592.0; id0='SR1McY'; r0=0.15; n0=14; id1='SR1LcY'; r1=0.12; n1=12; id2='SR1HcY'; r2=0.11; n2=15; id3='SR1LcX'; r3=0.07; n3=9; id4='SR1McX'; r4=0.05; n4=10; id5='SR2McY'; r5=0.05; n5=38; id6='SR1LbY'; r6=0.05; n6=6; id7='SR1HcX'; r7=0.04; n7=11; id8='SR1LaY'; r8=0.04; n8=40; id9='SR2LcY'; r9=0.04; n9=37.
X: nr=924; t='T2bbffff'; mgl=1000000.0; mstop=609.9; mlsp=551.9; id0='SR1McY'; r0=0.22; n0=14; id1='SR1HcY'; r1=0.16; n1=15; id2='SR1LcY'; r2=0.11; n2=12; id3='SR2McY'; r3=0.09; n3=38; id4='SR1McX'; r4=0.08; n4=10; id5='SR1HcX'; r5=0.07; n5=11; id6='SR2HcY'; r6=0.06; n6=39; id7='SR1LcX'; r7=0.05; n7=9; id8='SR2LcY'; r8=0.04; n8=37; id9='SR1LaY'; r9=0.03; n9=40.
X: nr=925; t='T2bbffff'; mgl=1000000.0; mstop=673.7; mlsp=601.0; id0='SR1HcY'; r0=0.12; n0=15; id1='SR1McY'; r1=0.11; n1=14; id2='SR1HcX'; r2=0.05; n2=11; id3='SR2McY'; r3=0.05; n3=38; id4='SR2HcY'; r4=0.04; n4=39; id5='SR1LcY'; r5=0.04; n5=12; id6='SR1McX'; r6=0.03; n6=10; id7='SR1LcX'; r7=0.02; n7=9; id8='SR2LcY'; r8=0.02; n8=37; id9='SR2HcX'; r9=0.02; n9=36.
X: nr=926; t='T2bbffff'; mgl=1000000.0; mstop=439.8; mlsp=385.0; id0='SR1McY'; r0=0.60; n0=14; id1='SR1HcY'; r1=0.49; n1=15; id2='SR1LcY'; r2=0.38; n2=12; id3='SR1McX'; r3=0.31; n3=10; id4='SR1HcX'; r4=0.28; n4=11; id5='SR2McY'; r5=0.27; n5=38; id6='SR1LcX'; r6=0.26; n6=9; id7='SR2HcY'; r7=0.18; n7=39; id8='SR2LcY'; r8=0.17; n8=37; id9='SR2McX'; r9=0.13; n9=34.
X: nr=927; t='T2bbffff'; mgl=1000000.0; mstop=358.9; mlsp=288.6; id0='SR1McY'; r0=0.83; n0=14; id1='SR1HcY'; r1=0.78; n1=15; id2='SR1HcX'; r2=0.67; n2=11; id3='SR1McX'; r3=0.57; n3=10; id4='SR1LcY'; r4=0.40; n4=12; id5='SR2McY'; r5=0.39; n5=38; id6='SR2HcY'; r6=0.35; n6=39; id7='SR1LcX'; r7=0.34; n7=9; id8='SR2HcX'; r8=0.28; n8=36; id9='SR2McX'; r9=0.26; n9=34.
